0.1	0
0.114976	0
0.132194	0
0.151991	0
0.174753	0
0.200923	0
0.231013	0
0.265609	0
0.305386	0
0.351119	0
0.403702	0
0.464159	0
0.53367	0
0.613591	0
0.70548	0
0.811131	0
0.932603	0
1.07227	0
1.23285	0
1.41747	0
1.62975	0
1.87382	0
2.15443	0
2.47708	0
2.84804	0
3.27455	0
3.76494	0
4.32876	0
4.97702	0
5.72237	0
6.57933	0
7.56463	0
8.69749	0
10	0
11.4976	0
13.2194	0
15.1991	0
17.4753	0
20.0923	0
23.1013	0
26.5609	0
30.5386	0
35.1119	0
40.3702	0
46.4159	0
53.367	0
61.3591	0
70.548	0
81.1131	0
93.2603	0
107.227	0
123.285	0
141.747	0
162.975	0
187.382	0
215.443	0
247.708	0
284.804	0
327.455	0
376.494	0
432.876	0
497.702	0
572.237	0
657.933	0
756.463	0
869.749	0
1000	0
1149.76	0
1321.94	0
1519.91	0
1747.53	3.06393e-07
2009.23	1.04928e-05
2310.13	1.06037e-05
2656.09	1.06841e-05
3053.86	1.07608e-05
3511.19	1.07698e-05
4037.02	1.07762e-05
4641.59	1.07424e-05
5336.7	1.06977e-05
6135.91	1.06678e-05
7054.8	1.06254e-05
8111.31	1.05947e-05
9326.03	1.05495e-05
10722.7	1.05112e-05
12328.5	1.04667e-05
14174.7	1.04208e-05
16297.5	1.03817e-05
18738.2	1.03403e-05
21544.3	1.03013e-05
24770.8	1.02619e-05
28480.4	1.02295e-05
32745.5	1.0195e-05
37649.4	1.01666e-05
43287.6	1.01411e-05
49770.2	1.01179e-05
57223.7	1.00995e-05
65793.3	1.0082e-05
75646.3	1.00694e-05
86974.9	1.00584e-05
100000	0
